字典值,字典名称,字典中文名称,字典英文名称,字典枚举描述,父级字典值,类型代码,类型名称,是否有效,数据来源 0：新系统 1：老系统,导入时间
C09310,水电厂地质条件一般施工单位资质乙水渍风险低,,,水电厂地质条件一般施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09311,水电厂地质条件一般施工单位资质乙水渍风险中,,,水电厂地质条件一般施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09312,水电厂地质条件一般施工单位资质乙水渍风险高,,,水电厂地质条件一般施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09313,水电厂地质条件一般施工单位资质其它水渍风险低,,,水电厂地质条件一般施工单位资质其它水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09314,水电厂地质条件一般施工单位资质其它水渍风险中,,,水电厂地质条件一般施工单位资质其它水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09315,水电厂地质条件一般施工单位资质其它水渍风险高,,,水电厂地质条件一般施工单位资质其它水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09316,水电厂地质条件差施工单位资质甲水渍风险低,,,水电厂地质条件差施工单位资质甲水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09317,水电厂地质条件差施工单位资质甲水渍风险中,,,水电厂地质条件差施工单位资质甲水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09318,水电厂地质条件差施工单位资质甲水渍风险高,,,水电厂地质条件差施工单位资质甲水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09319,水电厂地质条件差施工单位资质乙水渍风险低,,,水电厂地质条件差施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09320,水电厂地质条件差施工单位资质乙水渍风险中,,,水电厂地质条件差施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09321,水电厂地质条件差施工单位资质乙水渍风险高,,,水电厂地质条件差施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09322,水电厂地质条件差施工单位资质其它水渍风险低,,,水电厂地质条件差施工单位资质其它水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09323,水电厂地质条件差施工单位资质其它水渍风险中,,,水电厂地质条件差施工单位资质其它水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09324,水电厂地质条件差施工单位资质其它水渍风险高,,,水电厂地质条件差施工单位资质其它水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01145,一般机器设备使用年限8年以下部件可替换性好,,,一般机器设备使用年限8年以下部件可替换性好,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01146,一般机器设备使用年限8年以上部件可替换性差,,,一般机器设备使用年限8年以上部件可替换性差,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01147,一般机器设备使用年限8年以下部件可替换性差,,,一般机器设备使用年限8年以下部件可替换性差,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01148,一般机器设备使用年限8年以上部件可替换性好,,,一般机器设备使用年限8年以上部件可替换性好,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01149,化工厂使用年限8年以下部件可替换性好,,,化工厂使用年限8年以下部件可替换性好,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01150,化工厂使用年限8年以上部件可替换性差,,,化工厂使用年限8年以上部件可替换性差,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01151,化工厂使用年限8年以下部件可替换性差,,,化工厂使用年限8年以下部件可替换性差,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01152,化工厂使用年限8年以上部件可替换性好,,,化工厂使用年限8年以上部件可替换性好,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01153,"电厂(不含联合循环电厂和水电厂)8年以下,替换性好",,,"电厂(不含联合循环电厂和水电厂)8年以下,替换性好",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01154,"电厂(不含联合循环电厂和水电厂)8年以上,替换性差",,,"电厂(不含联合循环电厂和水电厂)8年以上,替换性差",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01155,"电厂(不含联合循环电厂和水电厂)8年以下,替换性差",,,"电厂(不含联合循环电厂和水电厂)8年以下,替换性差",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01156,"电厂(不含联合循环电厂和水电厂)8年以上,替换性好",,,"电厂(不含联合循环电厂和水电厂)8年以上,替换性好",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01157,"循环电厂(单机组功率=<150MW)8年以下,替换性好",,,"循环电厂(单机组功率=<150MW)8年以下,替换性好",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01158,"循环电厂(单机组功率=<150MW)8年以上,替换性差",,,"循环电厂(单机组功率=<150MW)8年以上,替换性差",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01159,"循环电厂(单机组功率=<150MW)8年以下,替换性差",,,"循环电厂(单机组功率=<150MW)8年以下,替换性差",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01160,"循环电厂(单机组功率=<150MW)8年以上,替换性好",,,"循环电厂(单机组功率=<150MW)8年以上,替换性好",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01163,"水电厂,8年以下,替换性差",,,"水电厂,8年以下,替换性差",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C01164,"水电厂,8年以上,替换性好",,,"水电厂,8年以上,替换性好",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02001,"自重5000T以上,船龄25年以下,劳合社100A1级",,,"自重5000T以上,船龄25年以下,劳合社100A1级",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02002,"自重5000T以上,船龄25年以下,无船级的蒸汽,内燃动力船",,,"自重5000T以上,船龄25年以下,无船级的蒸汽,内燃动力船",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02003,"自重5000T以下,船龄25年以上的蒸汽动力,内燃动力船",,,"自重5000T以下,船龄25年以上的蒸汽动力,内燃动力船",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02004,内河蒸汽动力船,,,内河蒸汽动力船,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02005,驳船,,,驳船,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02006,铁路运输,,,铁路运输,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02007,公路运输,,,公路运输,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02008,空运,,,空运,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C02009,其它,,,其它,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11001,非石油钻井平台,,,非石油钻井平台,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11002,石油钻井平台,,,石油钻井平台,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11003,长江航段船龄25年以下自重300T以下,,,长江航段船龄25年以下自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11004,长江航段船龄25年以上自重300T以下,,,长江航段船龄25年以上自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11005,长江航段船龄25年以下自重300T以上,,,长江航段船龄25年以下自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11006,长江航段船龄25年以上自重300T以上,,,长江航段船龄25年以上自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11007,珠江航段船龄25年以下自重300T以下,,,珠江航段船龄25年以下自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11008,珠江航段船龄25年以上自重300T以下,,,珠江航段船龄25年以上自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11009,珠江航段船龄25年以下自重300T以上,,,珠江航段船龄25年以下自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11010,珠江航段船龄25年以上自重300T以上,,,珠江航段船龄25年以上自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11011,航区限于港内船龄25年以下自重300T以下,,,航区限于港内船龄25年以下自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11012,航区限于港内船龄25年以上自重300T以下,,,航区限于港内船龄25年以上自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11013,航区限于港内船龄25年以下自重300T以上,,,航区限于港内船龄25年以下自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11014,航区限于港内船龄25年以上自重300T以上,,,航区限于港内船龄25年以上自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11015,内河A/B/C/J级航区船龄25年以下自重300T以下,,,内河A/B/C/J级航区船龄25年以下自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11016,内河A/B/C/J级航区船龄25年以上自重300T以下,,,内河A/B/C/J级航区船龄25年以上自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11017,内河A/B/C/J级航区船龄25年以下自重300T以上,,,内河A/B/C/J级航区船龄25年以下自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11018,内河A/B/C/J级航区船龄25年以上自重300T以上,,,内河A/B/C/J级航区船龄25年以上自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11019,近岸航区船龄25年以下自重300T以下,,,近岸航区船龄25年以下自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11020,近岸航区船龄25年以上自重300T以下,,,近岸航区船龄25年以上自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11021,近岸航区船龄25年以下自重300T以上,,,近岸航区船龄25年以下自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11022,近岸航区船龄25年以上自重300T以上,,,近岸航区船龄25年以上自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11023,沿海航区船龄25年以下自重300T以下,,,沿海航区船龄25年以下自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11024,沿海航区船龄25年以上自重300T以下,,,沿海航区船龄25年以上自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11025,沿海航区船龄25年以下自重300T以上,,,沿海航区船龄25年以下自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11026,沿海航区船龄25年以上自重300T以上,,,沿海航区船龄25年以上自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11027,中日韩马六甲以东东南亚地区船龄25年以下自重300T以下,,,中日韩马六甲以东东南亚地区船龄25年以下自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11028,中日韩马六甲以东东南亚地区船龄25年以上自重300T以下,,,中日韩马六甲以东东南亚地区船龄25年以上自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11029,中日韩马六甲以东东南亚地区船龄25年以下自重300T以上,,,中日韩马六甲以东东南亚地区船龄25年以下自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11030,中日韩马六甲以东东南亚地区船龄25年以上自重300T以上,,,中日韩马六甲以东东南亚地区船龄25年以上自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11031,远洋(不含中日韩东南亚）船龄25年以下自重300T以下,,,远洋(不含中日韩东南亚）船龄25年以下自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11032,远洋(不含中日韩东南亚）船龄25年以上自重300T以下,,,远洋(不含中日韩东南亚）船龄25年以上自重300T以下,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11033,远洋(不含中日韩东南亚）船龄25年以下自重300T以上,,,远洋(不含中日韩东南亚）船龄25年以下自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C11034,远洋(不含中日韩东南亚）船龄25年以上自重300T以上,,,远洋(不含中日韩东南亚）船龄25年以上自重300T以上,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09325,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09326,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09327,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09328,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09329,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09330,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09331,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09332,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09333,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09334,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09335,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09336,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09337,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09338,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09339,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09340,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09341,隧道工程(隧道保额占比>40%),,,隧道工程(隧道保额占比>40%),,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
